Product Number,Name,Price,Original Price,Ratings,Viewers
152,"TCL 75"" QM-Class 4K UHD HDR QLED Smart Google TV (75QM850G-CA)",0.02103091850622931,2499.99,4.73,0.00115572926516632
153,"Samsung 75"" 4K UHD HDR Neo QLED Tizen Smart TV (QN75QN90CAFXZC)",0.03904875436194288,4599.99,4.82,0.0021643657147660173
154,"Sony 85"" 4K UHD HDR LED Smart Google TV (XR85X90L)",0.03204181819583205,3999.99,0.0,0.0
155,"Samsung 85"" 4K UHD HDR Neo QLED Tizen Smart TV (QN85QN90CAFXZC)",0.047056681408926694,6299.99,4.93,0.001449914896299565
156,"Samsung 75"" 4K UHD HDR QLED Smart TV (QN75Q80CAFXZC)",0.023032900267975265,2699.99,4.67,0.002794763495765828
157,"Hisense 65"" 4K UHD HDR QLED Mini-LED Smart Google TV (65U78KM)",0.011021009697499553,1199.99,0.0,0.0
158,"TCL 5-Series 65"" 4K UHD HDR QLED Smart Google TV (65S546-CA)",0.007517341416267963,849.97,4.18,0.004875076173065204
159,"Samsung 55"" 4K UHD HDR QLED Smart TV (QN55Q80CAFXZC)",0.013022991459245506,1399.99,4.66,0.0025636176427325645
160,"Sony X85K 75"" 4K UHD HDR LED Smart Google TV (KD75X85K)",0.01702695498273741,1799.99,4.72,0.007480720334531089
161,"Sony 85"" 4K UHD HDR Mini-LED Smart Google TV (XR85X95L)",0.06407352638376729,6499.99,5.0,2.101325936666036e-05
162,"TCL 75"" S-Class 4K UHD HDR LED Smart Google TV (75S450G-CA)",0.008018037054880625,999.99,4.74,0.0033411082392989975
163,"Samsung 55"" 4K UHD HDR Neo QLED Tizen Smart TV (QN55QN90CAFXZC)",0.02103091850622931,2299.99,4.68,0.0015339679337662065
164,"Hisense 65"" 4K UHD HDR QLED Smart Google TV (65U68K)",0.006516550733571162,749.99,0.0,0.0
165,"LG 50"" 4K UHD HDR LED webOS Smart TV (50NANO75UQA)",0.006016055293134673,749.99,4.38,0.010821828573830086
166,"Sony BRAVIA XR X90J 50"" 4K UHD HDR LED Smart Google TV (XR50X90J)",0.011020609301147205,1199.95,4.65,0.10819727247893421
167,"Hisense 65"" 4K UHD HDR QLED Mini-LED Smart Google TV (65U88KM)",0.015024973220991458,1599.99,0.0,0.0
168,"Samsung 75"" 4K UHD HDR LED Tizen Smart TV (UN75AU8000FXZC)",0.012021800380196356,1299.97,4.53,0.09537918426527138
169,"Open Box - Samsung The Frame 55"" 4K UHD HDR QLED Tizen Smart TV (QN55LS03BAFXZC)",0.012622595106896315,1529.99,3.0,4.202651873332072e-05
170,"TCL 6-Series 65"" 8K UHD HDR QLED Roku OS Smart TV (65R648-CA)",0.01702695498273741,2199.99,4.07,0.0006093845216331506
171,"Toshiba 55"" 4K UHD HDR LED Fire Smart TV (55C350LC)",0.005515559852698185,959.99,0.0,0.0
172,"LG NanoCell 86"" 4K UHD HDR LED webOS Smart TV (86NANO75UQA)",0.019028936744483364,1999.99,4.0,2.101325936666036e-05
173,"Open Box - Samsung 65"" 4K UHD HDR QLED Smart TV (QN65Q70CAFXZC)",0.010920910609412256,1189.99,5.0,2.101325936666036e-05
174,"Sony W830K 32"" 720p HD HDR LED Smart Google TV (KD32W830K)",0.0030130826505157453,399.99,4.56,0.0025005778646325833
175,"Open Box - Samsung 43"" 4K UHD HDR LED Tizen Smart TV (UN43TU7000FXZC)",0.002842914200767339,382.99,3.29,0.0002941856311332451
176,"Open Box - Samsung 65"" 4K UHD HDR LED Tizen Smart TV (UN65AU8000FXZC)",0.006016055293134673,799.99,4.54,0.07043644539704554
177,"Sony X80K 43"" 4K UHD HDR LED Smart Google TV (KD43X80K)",0.006516150337218813,749.95,4.75,0.011746411985963143
178,"Open Box - Samsung 32"" 1080p HD LED Tizen Smart TV (UN32N5300AFXZC)",0.0015616458732499298,254.99,4.62,0.16787492908024965
179,"Samsung 65"" 4K UHD HDR OLED Tizen Smart TV (QN65S92CAFXZC)",0.028037854672340143,3399.99,0.0,0.0
180,"LG OLED Flex 42"" 4K UHD HDR Curved OLED webOS Smart TV (42LX3QPUA)",0.034043799957578,3999.99,4.08,0.00025215911239992434
181,"TCL 75"" Q-Class 4K UHD HDR QLED Smart Google TV (75Q650G-CA)",0.009019027935753602,1199.99,4.77,0.0009035701527663956
182,"LG 75"" 4K UHD HDR QNED webOS Smart TV (75QNED80URA)",0.019028936744483364,2299.99,4.71,0.002143352455399357
183,"Open Box - Samsung 50"" 4K UHD HDR LED Tizen Smart TV (UN50TU690TFXZC)",0.004114172619476019,509.99,5.0,2.101325936666036e-05
184,"Hisense 65"" 4K UHD HDR QLED Mini-LED Smart Google TV (65U68KM)",0.007517541614444137,899.99,0.0,0.0
185,"TCL 75"" Q-Class 4K UHD HDR QLED Smart Google TV (75Q750G-CA)",0.013022991459245506,1599.99,4.67,0.0014709281556662254
186,"Open Box - Samsung 65"" 4K UHD OLED Tizen Smart TV (QN65S95BAFXZC)",0.019028936744483364,2079.99,2.5,0.00012607955619996217
187,"Samsung 85"" 8K UHD HDR Neo QLED Tizen Smart TV (QN85QN900CFXZC)",0.09910820721432145,10999.99,4.73,0.0030889491268990734
188,"Toshiba 75"" 4K UHD HDR LED Smart TV (75C350KC)",0.009018627539401252,1299.95,3.25,8.405303746664145e-05
189,"Open Box - Samsung 70"" 4K UHD HDR LED Tizen Smart TV (UN70TU7000FXZC)",0.007517541614444137,849.99,0.0,0.0
190,"Open Box - LG 55"" 4K UHD HDR LED webOS Smart TV (55UQ7590PUB)",0.004514568971825209,594.99,3.0,4.202651873332072e-05
191,"Open Box - Samsung 43"" 4K UHD HDR LED Tizen Smart TV (UN43TU690TFXZC)",0.0024124881219919595,339.99,4.0,8.405303746664145e-05
192,"Samsung 65"" 4K UHD HDR QLED Tizen Smart TV (QN65Q80BAFXZC)",0.014023782141942307,1499.97,4.53,0.003299081720565677
193,"Samsung 77"" 4K UHD HDR OLED Tizen Smart TV(QN77S95CAFXZC)",0.054063617575037526,5999.99,4.66,0.005568513732164996
194,"Sony 75"" 4K UHD HDR Mini-LED Smart Google TV (XR75X93L)",0.03704677260019693,4199.99,0.0,0.0
195,"Samsung 65"" 4K UHD HDR OLED Tizen Smart TV (QN65S95CAFXZC)",0.034043799957578,3999.99,4.59,0.004664943579398601
196,"LG G3 83"" 4K UHD HDR OLED evo Gallery webOS Smart TV (OLED83G3PUA)",0.07408343519249705,7999.99,4.63,0.0021643657147660173
197,"Sony X80K 50"" 4K UHD HDR LED Smart Google TV (KD50X80K)",0.007317343438269543,829.99,4.73,0.012860114732396143
